personId,contentId,eventStrength
1022806743657391407,2267321579404324900,1.5849625007211563
-634318177541615985,1348739322889189648,1.0
-3596626804281480007,-6727357771678896471,4.392317422778761
-4585796377251906117,7521700660190108859,1.0
-5823562314929634489,-6523871595334455509,2.0
301435144665447655,-4333957157636611418,1.5849625007211563
7606269372482386958,6615662748793536194,1.0
6644119361202586331,3293246847422795557,1.0
-3946214281191348339,-5148591903395022444,1.5849625007211563
-7898880382889684604,-3191013159715472435,1.0
-1443636648652872475,1487738553913510703,1.0
1296936597887557880,7247406924790318523,1.0
3429602690322213789,-33740349536513960,1.0
7645894863578715801,-7639185658532886960,2.584962500721156
4209517478660372522,-8031358134051918098,2.700439718141092
-9016528795238256703,-2083103312491589695,1.0
5030175185311671155,5484061377044071389,1.0
-6944500707172804068,-7463572107837163154,1.0
3094513233385472738,1314740759271289025,1.0
-534549863526737439,1469580151036142903,2.9068905956085187
-709287718034731589,-348408475077850711,1.8073549220576042
-1387464358334758758,-2424983931459616622,1.0
2760160224512620259,-7350631483047993309,1.0
344280948527967603,-908052164352446106,1.0
8237333675050684529,-3716447017462787559,1.0
2290322765105220968,2900029983899283273,1.0
3586672003786969120,-4089455027188314262,1.0
-446108537367277392,-3363563881552061188,2.0
1623838599684589103,-4070599188332885701,1.5849625007211563
-8399605302938582500,4674667995387386186,1.0
5327824330504712485,6535950170823528902,1.0
801895594717772308,8461204368464164538,1.0
3468719753199592246,5640834597379907148,2.584962500721156
-2901997243166418276,321193326651975856,1.0
2416280733544962613,-8518096793350810174,1.5849625007211563
8189031666388954162,319340024738595907,2.321928094887362
-9223121837663643404,-730957269757756529,1.0
-4951114616026800382,2262656830196923781,1.0
4209517478660372522,2581138407738454418,2.700439718141092
3609194402293569455,7238948407563080770,1.5849625007211563
-8670749047273764903,5037221949349729844,1.0
4795304184119033503,8769121796537771237,1.0
881856221521045800,8115033558441775155,1.0
-2979881261169775358,-6941221957775073810,1.0
4227773676394505435,-4084394822880420062,1.5849625007211563
2736634093130347762,-729129249377835720,1.5849625007211563
-3458422503840091409,-5829979886567267504,1.0
3636910968448833585,-3716447017462787559,1.0
7056830237116201003,6519443272707698315,1.0
6960073744377754728,-8797444257711529901,2.0
2811220157680321451,4273365516830385867,1.5849625007211563
-1032019229384696495,6847460841437230342,4.321928094887363
3609194402293569455,-5823398424129440733,1.0
-4654550534260740358,1356221992133852808,1.0
-1443636648652872475,7400247075626691905,3.5849625007211565
-634318177541615985,2727743992157210358,1.5849625007211563
-5868110530814399805,5238119115012015307,3.0
-4092545774372727680,6807042796917367736,1.0
3375381077362025672,-7585525446062170144,1.0
-2626634673110551643,8890720798209849691,2.584962500721156
-6730258785244938562,-5255285107284514595,1.5849625007211563
5200962297848391505,991271693336573226,2.0
-2987910693129502800,8586403905004879205,2.0
3429602690322213789,4118743389464105405,1.5849625007211563
-3596626804281480007,7238948407563080770,1.5849625007211563
-4154712816784766009,-6980020268309524947,1.0
1623838599684589103,-3723217532224917485,2.700439718141092
-3458422503840091409,6783622248311192269,1.5849625007211563
8698209668239173600,5524888769622800245,1.0
701021893037319987,-4434534460030275781,1.0
-2626634673110551643,-5756697018315640725,3.0
3609194402293569455,7978090893338710234,1.0
-3508202263850468997,4428409432282393251,1.0
-1443636648652872475,8847604225354271039,3.3219280948873626
3829784524040647339,7507067965574797372,1.0
1623838599684589103,-6707474286910397949,1.0
7392990465409599343,4744297321841608877,1.0
-5070718731712624222,-2358756719610361882,1.0
-2979881261169775358,1356221992133852808,1.0
1462681248589415568,2966083692047828770,1.0
8029287010580464803,8386493184609384928,1.5849625007211563
-8699750646678621887,-2314360211211303885,1.0
5755601244020790176,-133139342397538859,1.0
-3954277405987282296,4036103329046553070,1.0
-5661737290289697460,-8208801367848627943,1.0
-7035562184657775493,-6156751702010469220,1.0
-3474152259371895547,-3954182109690207118,1.0
-453678802103139441,-4278025512576376201,1.5849625007211563
-8020832670974472349,-1596335233529956315,2.0
-108842214936804958,-3460883803089049921,1.0
2349820930531316047,3616722904601574426,1.0
4568163094592867577,-9019582414165805420,2.584962500721156
8968131284214320024,-8312968399134741370,2.321928094887362
9210530975708218054,-8992201526199201450,1.0
3217014177234377440,943818026930898372,2.0
-3535274684588209118,4259370161044254504,3.4594316186372978
8414731042150985013,-1242702988593021334,1.0
-5868110530814399805,-6463637573325658465,1.5849625007211563
989049974880576288,8526042588044002101,1.0
-1393866732742189886,-4070929606295451361,1.0
-1443636648652872475,8559816910657872807,3.1699250014423126
5598537709124463353,7004101889471761341,1.0
-8399605302938582500,2581138407738454418,2.0
3609194402293569455,5206308811707978799,1.0
8759620187357735368,-8680242653057858999,1.0
2754566407772265068,-2097075598039554565,1.0
3499125955852759846,-7879096649194981370,1.0
8698209668239173600,-5690023155612846030,1.0
5030175185311671155,-1101361754763388054,1.0
7696404421947461044,-6783772548752091658,2.0
-3216836291203563246,1469580151036142903,3.0
2290322765105220968,-4996336942690402156,1.0
4227773676394505435,5217724704513784613,1.0
9050204922960952289,6099026883115865746,1.0
3891637997717104548,7734143682021717145,1.0
-3624328811734325188,8302949268716967655,1.0
5512723557838096173,2438237966002226084,1.0
-1032019229384696495,-1737937277055036780,1.8073549220576042
-8845298781299428018,786135087362634258,3.3219280948873626
-6201845445987166377,-3173020603774823976,1.5849625007211563
5316031233920901237,-721732705314803549,1.0
3636910968448833585,-4386371945374980231,1.5849625007211563
-483468163475294331,-8467102776052559275,1.5849625007211563
-8051903121006324833,6437568358552101410,1.0
9210530975708218054,5263606973029607223,1.0
-8243020848740766897,8869347744613364434,1.0
436785895835580263,490726311396224966,1.0
8437083040455072898,8428597553954921991,3.2479275134435857
4209517478660372522,2543311963908571128,2.0
-1372859690779491423,-7613994611628693820,1.5849625007211563
9210530975708218054,6527704900182256036,2.1699250014423126
-8051903121006324833,8424505741986577894,1.0
-7273988155925360003,6638782839540370044,1.0
-1032019229384696495,2313825045587317872,2.0
3636910968448833585,-5570129644089964821,1.0
881856221521045800,-2504825704002833401,1.5849625007211563
-1863544689523892600,-4738242186452730534,1.0
-6627505417926774253,-793729620925729327,1.0
1116121227607581999,3091351089612339864,1.0
-6939883833521991898,-4145260601063545880,1.0
3609194402293569455,363798057559041921,1.0
3061273947166110301,623421554979899217,1.0
-9009798162809551896,5398961846611539065,1.0
-1643309141343055997,8769121796537771237,1.0
-1602833675167376798,4102576381061107965,2.0
-1951226479575477884,7507067965574797372,1.0
-6627505417926774253,-885886002174762919,1.0
3609194402293569455,-5507019982244746725,1.5849625007211563
6025457302462074178,4579557799493615039,1.0
5328649570833345873,6255978182562760059,1.0
2754566407772265068,2277184202014276839,1.0
3609194402293569455,-3285620956704836473,2.584962500721156
5497189205340943824,2760335717049716507,2.0
7977599065228355745,-4084394822880420062,1.0
7392990465409599343,-7990179956144740367,1.0
-3595444231792050977,4831903061865014867,1.0
-6786856227257648356,9209886322932807692,1.0
692689608292948411,-8949113594875411859,1.0
693665567872370395,-6526049170878205106,1.0
9013651444868609421,4277778562135834208,1.5849625007211563
5867547777922915203,-5363263367015469934,2.0
4568163094592867577,6642437212220341339,1.0
-8674958742744576254,-6642751159620064055,1.0
7871236101796363710,-8043889175123948305,2.0
-2511855597392146401,1441248639512899483,2.0
6315091808248158885,4313871021753084020,1.0
-3424085881110247816,-7120369133608664808,1.0
8961723342122872302,-3368357500455466403,1.0
3938645257702379823,-662806181534790446,1.0
-5823562314929634489,-5181489804915739633,2.0
9105269044962898535,6492104262016302259,1.0
3429602690322213789,3440451510720294447,2.0
3609194402293569455,-4668565519400205181,1.0
-1602833675167376798,-6579094253358169934,2.0
-1257176162426022931,-8314629309720421219,1.0
8195788452563155020,6690761795935927461,3.4594316186372978
3375381077362025672,7763750328910542816,1.0
989049974880576288,4277778562135834208,1.5849625007211563
-5527145562136413747,2709926970543371965,2.584962500721156
-57558373945119606,3779434447835779494,1.0
-48161796606086482,-4487024160266973763,1.0
-4298177694576275482,8676570915361993722,1.0
-8093201745874454494,-6174871522512566947,2.0
-1032019229384696495,-1249582672736761858,1.0
-3230911339419872436,511891900317865118,1.0
-7540738139248278851,-2382583983070627054,1.5849625007211563
-1616903969205976623,-1425776303341065806,1.5849625007211563
-4160173091318455989,-5491334714953807444,1.0
-8020832670974472349,6090089162789916215,1.0
-4125205337625989832,-3170783292462058942,2.700439718141092
-1032019229384696495,8119274153437896343,2.0
-2922237472410262877,8968837261991914049,1.0
1116121227607581999,3041906492387035176,1.8073549220576042
7392990465409599343,3679601493757850490,1.0
-2626634673110551643,5795281877636738272,2.321928094887362
-2525380383541287600,2468005329717107277,1.0
6003902177042843076,7555106864392724379,1.0
7890134385692540512,358192030955601318,2.321928094887362
-6944500707172804068,7127997889533450554,2.0
4624687138998541408,-8518096793350810174,1.5849625007211563
-6895155480127642372,-1878569380455769122,1.0
-5118506922564478779,6109135203991499571,1.0
-8550167523008133722,-8510490754427841940,1.0
-8738496712327699923,-538948733779286129,1.0
2754566407772265068,7202701636941380671,1.0
-5636811822913690686,-1111518890369033396,1.0
-1130272294246983140,4911701623098526999,1.0
-6347007137547090068,-6623581327558800021,1.0
7554279798570266254,3818189513627822856,1.5849625007211563
8615245686887763683,-5680127089889759432,1.0
7845017617453570455,8651615486877503655,3.1699250014423126
813951249416003615,4375556914674736641,4.357552004618084
1598729374254679339,1738052593226421681,2.0
-6786856227257648356,-4760639635023250284,1.0
7948079555216525045,374352050712569304,2.0
2901546026085255870,-7623502978685822577,1.0
2873028073541627603,1586004000405879970,1.0
8698209668239173600,9175693555063886126,1.0
-1257176162426022931,6227065897176996407,1.0
3636910968448833585,-6184570078369383337,1.0
-2623844842607044962,-2808969983997441543,1.5849625007211563
-6668715715951053690,5045927063019110283,1.0
1314381940843524798,-9019582414165805420,1.5849625007211563
7308881151087125462,-7565625515044903967,1.0
3024551089288349719,-1492913151930215984,1.5849625007211563
-123314413156450014,-1596335233529956315,1.0
-2979881261169775358,-2034054811536485879,1.0
4142810830429822977,5533752987392101383,1.0
3636910968448833585,-9176143510534135851,2.0
-3216836291203563246,-9194572880052200111,1.0
-6944500707172804068,-1523691178084871,1.5849625007211563
2318971825420092215,-8949113594875411859,2.584962500721156
-1602833675167376798,1738052593226421681,1.0
-5706287032724665714,7424795099560672335,1.0
2959376686327377624,-6348943063155744346,1.0
-6188912942004687815,-1787737696395220629,1.0
-6944500707172804068,-4770861947600256785,2.0
-2373656804845892625,8224860111193157980,1.0
-6946355789336786528,6997620589258672675,2.584962500721156
-8607239111818252463,8224860111193157980,1.0
1296936597887557880,-3299064309968644318,1.0
7438444945156715220,-14569272361926584,1.0
3609194402293569455,-3248233692182971167,1.0
3061273947166110301,-5689187996536546877,1.0
4254153380739593270,-6238628334008320788,1.0
-9016528795238256703,-8657415528200615063,1.0
-5706287032724665714,-605114438206384896,1.0
-9016528795238256703,3041906492387035176,1.0
2062670502532932588,1379546145237381445,3.9068905956085187
5851603283697446214,980458131533897249,1.0
-3474152259371895547,6419848550542384295,1.0
909651159261292691,-4336877432539963613,1.5849625007211563
-2626634673110551643,4247196691613374764,1.0
-5046509793031129706,7004101889471761341,1.0
2111379813881770134,8847604225354271039,1.5849625007211563
-331066625167168067,5293701842202310496,1.0
3609194402293569455,3756874058845999993,2.321928094887362
7208764727755771951,-462708537764773317,1.5849625007211563
-7755848049308089190,-655909700262679295,1.0
-387586131996064525,1959495508923903948,1.0
-2511855597392146401,-1111518890369033396,1.0
-900146660487611772,-6523871595334455509,1.0
-2626634673110551643,-2683134512107439488,1.5849625007211563
-3203894957285229214,-6558712014192834002,2.4594316186372973
-4716637009380371036,3460026829794173084,2.321928094887362
-1292787032977259947,-1425776303341065806,2.0
3217014177234377440,-3687965339291665275,2.0
7337097409801560661,-6728844082024523434,1.0
-7540738139248278851,4625350031392752392,1.0
-9009798162809551896,7572869304086387835,1.0
-8674958742744576254,564282370384747453,1.0
3599964226336487260,8195862936106508846,1.0
3636910968448833585,-1192619987285372590,2.321928094887362
-2511855597392146401,-4084394822880420062,1.5849625007211563
-5091443926295682841,-8717945432162716060,1.0
22763587941636338,-8279505492976427918,1.0
-709287718034731589,1146823593746606655,1.0
2760160224512620259,8729086959762650511,1.0
-8763398617720485024,2725842723638001955,1.0
3586672003786969120,9209886322932807692,1.0
-41506117647079716,8589361101754366293,1.0
-2901997243166418276,2581138407738454418,1.0
1163668879480930452,-5283009029345397378,1.0
4426818790545324760,2215773447123360543,1.0
-3325685634318512394,-4770861947600256785,1.0
4432373331608915019,-8615957592921855596,1.5849625007211563
-4246040813531967142,4165127518659426948,1.0
3429602690322213789,-7298164314968527788,1.0
-2820994773540913369,1649752043999819668,1.0
908938729693125261,-2584174137395076448,1.0
-8853658195208337106,4891010769166501207,1.5849625007211563
3469804916091663734,-7527881206365368,1.0
6003902177042843076,2280365999288629014,1.5849625007211563
-1032019229384696495,-555187669877280641,2.321928094887362
6120111409505648242,-2358756719610361882,1.0
-534549863526737439,-348408475077850711,2.0
-1372859690779491423,790210667253898984,1.0
-8399605302938582500,-8864073373672512525,1.0
-1292787032977259947,4419562057180692966,2.321928094887362
-1032019229384696495,2075656428057535795,1.0
3061273947166110301,-3581194288660477595,1.5849625007211563
-5230721907253934520,-133139342397538859,1.0
-3624328811734325188,8396284143617057811,1.0
1766257854965201953,-3716447017462787559,2.0
-243996608453935772,-1452340812018195881,1.5849625007211563
-6944500707172804068,-2667874153709252756,1.0
-6347007137547090068,-133139342397538859,1.0
-8550167523008133722,-2683134512107439488,1.5849625007211563
6571439471025671820,-807868207410889392,2.321928094887362
-7456488753754080246,-2667874153709252756,1.5849625007211563
-4298177694576275482,8342423402350940832,1.0
102305705598210278,-2097075598039554565,2.321928094887362
908938729693125261,6997620589258672675,1.5849625007211563
-4160173091318455989,-3581194288660477595,1.5849625007211563
-2922237472410262877,-7777013191403056825,1.0
3727379947077780682,-1297580205670251233,1.0
4209517478660372522,3706563147339457456,1.5849625007211563
9109075639526981934,-3302834510061927448,1.0
-8860671864164757449,2555983212310147009,1.0
-2979537012405607453,-4707863452603278075,2.0
-7365517474830766511,-6728844082024523434,1.0
-1836083230511905974,127799031949294618,1.5849625007211563
692689608292948411,4559158557590109105,1.0
-8020832670974472349,2515874237935914763,1.0
3061140421699761127,4355464044208438135,1.0
-5157376071499052964,5795281877636738272,1.5849625007211563
2944202749145946530,6255978182562760059,1.0
-2979881261169775358,-820343972901090172,1.5849625007211563
1120069409160402054,3180828616327439381,1.0
8195788452563155020,4296604388230897073,1.0
-2623844842607044962,-1151034582628982912,1.0
-2626634673110551643,-2890958311805113955,1.0
-6944500707172804068,-21036008762564671,2.0
-7980653669913930599,-6245566021053602636,1.5849625007211563
692689608292948411,-3191013159715472435,1.0
-4246040813531967142,-2740396993975951758,1.5849625007211563
-634318177541615985,1060159005880386235,1.0
-3390049372067052505,-7474372733748503487,1.0
997469202936578234,-5078536505040226358,1.5849625007211563
-9001583565812478106,-519908173368613957,1.5849625007211563
2405211284771043881,3689128258624052102,1.0
2002083152443772042,8769121796537771237,1.0
-9009798162809551896,-6156751702010469220,1.0
7020155836312304353,-7732246497578572511,1.0
434517017614495946,3660989387512978561,1.0
-7410485589492665094,362899217568283146,2.584962500721156
-5090528934888924741,-7564569805639737618,1.0
-3596626804281480007,9091641298512813712,1.0
7948079555216525045,-4608017393995766765,1.0
-3352759316178227738,4761910285123871012,2.700439718141092
-331066625167168067,5875183869203898283,1.5849625007211563
7857964154553078459,490726311396224966,1.0
-4746388521877686441,-8950763842769120954,1.0
1116121227607581999,-7331393944609614247,1.8073549220576042
2349820930531316047,3099207916247126790,1.0
8676384235153995185,8586403905004879205,1.0
3938645257702379823,-9160910454530522563,1.5849625007211563
-1578287561410088674,2080544143997420913,1.5849625007211563
-108842214936804958,156889606517612871,1.0
-6878112296616605612,3618205920179577598,1.0
-1836083230511905974,-4084394822880420062,1.0
4227773676394505435,-8950763842769120954,2.0
-6067316262393890508,-1870456025059842373,1.5849625007211563
7696404421947461044,4629488036162962359,2.0
1811781596621121379,2282385028752844581,1.0
-6527231059484292598,-4132331404553626868,1.0
-5187161118553677346,8020104407235635818,1.5849625007211563
1598729374254679339,5658521282502533116,1.0
9050204922960952289,-7525512143002603676,1.0
7392990465409599343,-5464698687596686623,1.0
-6834891987379050070,7814856426770804213,1.0
7984451585080990517,722931447608069342,1.0
1560134519462672730,1881534532776527237,2.584962500721156
-714914145425798678,-7113155163062752691,1.0
4670267857749552625,4234941042749452539,1.0
8913362709216003291,2917561522815946740,1.5849625007211563
9165571805999894845,-5488842573681626972,1.0
1314381940843524798,5293701842202310496,2.0
-1684566741313744330,1992928170409443117,1.0
-6196110550195246902,7467940062038388159,1.0
-1799631734242668035,-634395794651424614,1.0
-8550167523008133722,-2083103312491589695,1.0
-8763398617720485024,2417383163258637695,1.0
881856221521045800,6615662748793536194,1.5849625007211563
-108842214936804958,1179017557429431126,1.5849625007211563
-4246695160507476121,-3170783292462058942,1.0
-4827592624810944078,-4668565519400205181,1.0
-1157793243708252831,1873952032843878490,1.0
-1130272294246983140,4815632823882298534,1.0
-108842214936804958,-3718969219417182449,1.0
8698209668239173600,2103268612948910635,1.0
-1836083230511905974,4084131344684656470,1.0
-962915895568757637,-4145260601063545880,2.321928094887362
8341545449730058951,5304344058087060692,1.0
-2626634673110551643,7229629480273331039,1.5849625007211563
-5394062070584740055,-5690023155612846030,1.0
-8845298781299428018,8526042588044002101,1.0
-3390049372067052505,880612740433495828,1.5849625007211563
-9016528795238256703,7087600436874507849,1.0
4142810830429822977,3929262240746146680,1.5849625007211563
2742184667238777387,5338677278233757627,1.0
8920667914865172372,-5628897645967553681,1.0
1059826223086140014,319340024738595907,1.0
2760160224512620259,957332268361319692,1.0
-3954277405987282296,-5395935973320542237,1.5849625007211563
-4028919343899978105,-7108012586837980940,1.0
4227773676394505435,-6772940823843058601,1.0
-7041401352840181657,4158328739563138055,1.0
-5131518539710081313,6743199836219189414,1.0
2416280733544962613,3385087622593663739,1.5849625007211563
-534549863526737439,1379546145237381445,1.5849625007211563
-3596626804281480007,5684817723169964056,1.0
-1292787032977259947,-7169261479876586557,2.0
-6606373800483513352,4045164454094417310,1.0
-1836083230511905974,4761910285123871012,1.0
-5230721907253934520,-1114438937697017987,1.0
-7136511247670430002,-5628897645967553681,1.0
7781822014935525018,-3351656282247453586,1.5849625007211563
-4246040813531967142,-7113155163062752691,1.0
-331066625167168067,-2424983931459616622,1.0
-108842214936804958,5684817723169964056,1.0
2612012348742830907,8626761683919164251,3.4594316186372978
-1949305601666774230,1561244083438776495,1.0
3609194402293569455,-3515692979189178102,1.0
2653698047369148236,1542516532533301214,1.0
-8424644554119645763,-6545872007932025533,1.0
-5706287032724665714,7943906961970828120,1.5849625007211563
-1130272294246983140,-205193648629294862,1.0
-2626634673110551643,4369833742675497700,1.0
-4298177694576275482,-8757701761088346244,1.5849625007211563
-3458422503840091409,5333141914314968598,1.0
7948079555216525045,-3267081294086663175,1.0
-9016528795238256703,3367026768872537336,1.0
2530443148414180019,-1663441888197894674,1.5849625007211563
-7753289154322622303,-2447632164766022033,1.0
7948079555216525045,2947843229055216994,1.0
-6361883726252419530,319340024738595907,1.0
-5969793184455185931,8586403905004879205,1.0
8698209668239173600,156889606517612871,1.0
-89388927330481219,7814856426770804213,1.0
5127072228892237265,-6783772548752091658,1.0
8754745127801506293,3510349622718287202,1.0
-445337111692715325,-6467708104873171151,1.0
3396828831632510915,1356221992133852808,1.5849625007211563
-6316613156648676087,7255021292858609470,1.0
7948079555216525045,7088167897470452815,1.0
-7540738139248278851,-6156751702010469220,1.0
-5394062070584740055,3091351089612339864,1.5849625007211563
-4491909192209964776,685073630661800600,1.0
-8243020848740766897,6664082205633624486,1.0
-1367069781843778997,8302949268716967655,1.0
-6946355789336786528,8657408509986329668,1.5849625007211563
2551221442168658664,-7895534832212398576,1.0
-3243733722016468044,-879594538384021068,1.0
3217014177234377440,8890720798209849691,1.5849625007211563
1296936597887557880,1181735998104559604,1.0
-8399605302938582500,2277184202014276839,1.0
8968131284214320024,-2871288807409592,2.321928094887362
-6030696784871381528,-6273159470243757969,1.0
-3596626804281480007,201515581783532281,3.1699250014423126
7302126548210559734,2106559900295325351,1.0
7869282721414305216,7814856426770804213,1.0
8414731042150985013,3475346635930218065,1.0
-2626634673110551643,5032631648793129465,1.5849625007211563
-6316613156648676087,5831479026588423198,2.0
-8399605302938582500,3818189513627822856,2.0
-1602833675167376798,6754313450809254838,2.0
-1578287561410088674,4277778562135834208,2.321928094887362
-8550167523008133722,1805789466376069146,1.0
-8845298781299428018,4241385837165861843,3.5849625007211565
147389924550257400,-133139342397538859,1.0
4209517478660372522,-498521148402713730,1.0
-331066625167168067,962287586799267519,1.5849625007211563
-5873562008332486480,-1787737696395220629,1.0
4209517478660372522,7182931494487573654,1.0
-6933516293840979472,-5571606607344218289,1.5849625007211563
301435144665447655,-5044204125574973395,1.0
-2901997243166418276,5568089143939945595,2.700439718141092
-5927761996778212028,-3058031327323357308,2.0
-2979881261169775358,-8606063418076691067,1.0
-8051903121006324833,1266958185239582088,1.0
-9063420486253202900,-5920475612630001479,1.8073549220576042
3609194402293569455,-5769968511636780471,2.0
599868086167624974,7835346487062622787,1.0
2416280733544962613,-4762897581600184489,1.0
-2901997243166418276,1854874463930846880,2.321928094887362
-2525380383541287600,4105873627900556540,3.6438561897747253
54023883492884059,-6255158415883847921,1.0
3375381077362025672,5688279681867464747,4.209453365628949
8239286975497580612,-5784991738549272379,1.0
2901546026085255870,90383487344892230,1.0
-8020832670974472349,3906974906788964502,1.0
1623838599684589103,8115033558441775155,2.0
1949009070102523745,4102576381061107965,1.5849625007211563
8113324517692556322,626121253933491500,1.5849625007211563
5660542693104786364,8769121796537771237,3.1699250014423126
4778050608932092852,-2584174137395076448,1.0
2553895156129400476,3714350889740403446,1.0
5469217996124449648,-9083294960368598209,1.0
-3696538850054062306,3825866166263569974,1.5849625007211563
3938645257702379823,-6761163882540291832,1.0
2760160224512620259,2708089973817733462,1.5849625007211563
5447073013858620840,5162508842577612756,1.0
9148269800512008413,-5848514031542611523,2.0
6971525809430309144,-541666025693385823,2.321928094887362
-492179582639058400,5854206600849997966,3.0874628412503395
-2353507205274319323,7191770005709670956,2.0
6644119361202586331,-6810702648836067504,1.5849625007211563
-2626634673110551643,7124632953201847659,1.0
7948079555216525045,-5848514031542611523,1.0
4254153380739593270,4667058261084775379,1.0
8414731042150985013,8890720798209849691,1.5849625007211563
599868086167624974,-4582216289807398227,1.0
6003902177042843076,-321691855821364131,1.5849625007211563
-3500661007957156229,6201946560186605500,1.0
-7540738139248278851,3496156626367166618,1.5849625007211563
-2406209330529428019,-8381230866408697127,1.0
-9016528795238256703,4441012164161473407,1.0
2217185536926141514,3035329611795434601,1.5849625007211563
-1479311724257856983,3064370296170038610,2.4594316186372973
-6668715715951053690,6615662748793536194,1.0
-1032019229384696495,-6545872007932025533,1.0
4142810830429822977,-21036008762564671,1.0
3217014177234377440,-6466212324513658217,1.0
-4207306127013767407,-2358756719610361882,1.0
6176664770623035795,-6644783190271298310,1.0
-7456488753754080246,-790959521412948853,1.5849625007211563
-4465926797008424436,-6872546942144599345,2.321928094887362
4297386640890689301,-2740396993975951758,1.0
7948079555216525045,-6810247170272691501,1.0
-5548445604678482863,-595851741330881198,1.0
-3160777155871929764,141806940259458424,2.321928094887362
-7267769888748948232,-7518373517401484139,2.0
-6003416708481128042,-4833307637594287163,1.0
-1930650513477268660,8749720044741011597,1.0
-534549863526737439,8559816910657872807,2.0
1895326251577378793,7087600436874507849,1.0
-7267769888748948232,-6728844082024523434,2.0
-5046509793031129706,1328618437884612347,1.0
-3535274684588209118,7434270606888620096,1.0
8801970869404590779,8620166073102656574,1.5849625007211563
-4069033192522234994,6909761382991856804,2.0
-7606731662737258050,991271693336573226,1.0
1766257854965201953,8416004328454490172,1.0
3636910968448833585,8559816910657872807,1.5849625007211563
-4627026983118548639,-3395906801262755897,2.0
5713241217519616260,-8278375716950339547,1.0
-492179582639058400,5338575284381070077,1.0
3938645257702379823,-6902744509271060072,3.3219280948873626
-2623844842607044962,3382511589554885024,1.0
-3474152259371895547,-4625438649010928449,1.5849625007211563
5374042110958693409,3475346635930218065,1.0
4568163094592867577,-3102446808559723934,2.807354922057604
-4028919343899978105,-5297634649735765167,1.8073549220576042
-1602833675167376798,7467940062038388159,1.0
7450357541426294610,-1443900796086927361,1.0
801895594717772308,6807042796917367736,1.8073549220576042
-3196433790714486571,4118743389464105405,1.0
3915038251784681624,6997620589258672675,1.5849625007211563
-9009798162809551896,-4831310174172854034,1.0
-1443636648652872475,-2034054811536485879,1.0
7167124757087633794,7507067965574797372,1.0
-2626634673110551643,5009420943344705199,1.5849625007211563
7977599065228355745,-5570129644089964821,1.0
3609194402293569455,-790959521412948853,1.0
8698209668239173600,-3620251618670158123,1.0
5512723557838096173,-4615179238096674750,2.0
1116121227607581999,6040574489860277999,1.0
5707382540067831352,5206308811707978799,1.0
-6895155480127642372,-5488842573681626972,2.700439718141092
1116121227607581999,-6884335507424704154,1.0
6644119361202586331,1854874463930846880,2.321928094887362
-7103674836099895927,6031953227014493100,1.0
3609194402293569455,-7925445844362296966,1.0
670878778036881163,-8511291357261863413,1.0
7842090627885077038,5302085907556673015,1.5849625007211563
4254153380739593270,2417383163258637695,1.5849625007211563
-8763398617720485024,-4278025512576376201,1.5849625007211563
3622641762376806537,3205047378909988692,2.0
9109075639526981934,-3102652803014865472,1.0
-6188912942004687815,-6074646493203713780,1.0
3302556033962996625,-8511291357261863413,2.584962500721156
3617923130431400422,-3020916840917845519,2.0
7842090627885077038,-5161313513317812402,1.5849625007211563
-8550167523008133722,-5297634649735765167,1.0
1895326251577378793,2760335717049716507,1.5849625007211563
292607709308972335,1469580151036142903,2.4594316186372973
-5369165863004219744,-1995591062742965408,1.0
-1602833675167376798,1544550983918141657,2.0
-1352064057049251194,8779890754987103603,1.0
-8550167523008133722,4247196691613374764,1.0
-4805195090397567709,-2948321821574578861,2.321928094887362
-7267769888748948232,-4668565519400205181,1.0
-1032019229384696495,2760335717049716507,2.0
1116121227607581999,-3405516291669853723,1.5849625007211563
-534549863526737439,-3302834510061927448,1.5849625007211563
4089451522605829298,-133139342397538859,1.0
6735372008307093370,4918358495761748770,1.0
22763587941636338,9032993320407723266,1.0
-3390049372067052505,-6245566021053602636,1.5849625007211563
2062670502532932588,-7809508238092432842,1.0
5127372011815639401,-8742648016180281673,1.5849625007211563
-2626634673110551643,6941466664989793964,1.0
-4160173091318455989,2687654465640040976,1.5849625007211563
-9009798162809551896,909703879562824170,2.321928094887362
-7487897518634781969,-4754223659064624252,1.0
1070632260016389736,-4029704725707465084,1.0
-243996608453935772,1469580151036142903,2.0
6808447563258229576,-2584174137395076448,1.0
-3596626804281480007,-447851796385928420,1.0
-1130272294246983140,-8377626164558006982,1.0
692689608292948411,8869347744613364434,1.0
-1032019229384696495,8890720798209849691,4.209453365628949
8801420707973230165,6783622248311192269,1.5849625007211563
8676130229735483748,6540624159201421051,1.0
8113324517692556322,6910763794618680440,1.0
5598537709124463353,1567984561327445971,1.0
-3055952319719418325,-7571123172959828025,1.0
-7103674836099895927,6540624159201421051,1.0
-6527231059484292598,3616722904601574426,1.0
-1561982036714087726,-5488842573681626972,1.0
-1889513471801335580,-6783772548752091658,1.0
7020155836312304353,7814856426770804213,1.0
-1443636648652872475,-3964583697784528168,2.0
1070632260016389736,6317717254029043123,1.0
7392990465409599343,7400903238402587728,1.5849625007211563
-588447608033313001,-4333957157636611418,2.1699250014423126
-6593243739839278571,-2440247087447106971,1.0
-6532175987346600523,-1492574794514500033,1.5849625007211563
8237333675050684529,8224860111193157980,3.1699250014423126
-89388927330481219,-8145607370067359341,1.0
